Date,ProductID,DepartmentID,NetRevenue,GrossProfit,EBITDA,OperatingIncome,Actual,Budget,CurrentAssets,CurrentLiabilities,COGS,AvgInventory,NOPAT,InvestedCapital
2024-04-01,37,20,886500.0,540900.0,373400.0,307700.0,886500.0,896000.0,692800.0,325000.0,345600.0,171100.0,244000.0,2539300.0
2024-04-01,38,20,718700.0,435400.0,304600.0,237000.0,718700.0,762000.0,448500.0,226100.0,283300.0,159300.0,190800.0,2438500.0
2024-04-01,39,70,613600.0,352400.0,226200.0,164400.0,613600.0,613800.0,395300.0,142300.0,261200.0,146200.0,124800.0,1637300.0
2024-04-01,40,20,528900.0,267500.0,153900.0,117000.0,528900.0,527100.0,396200.0,182100.0,261400.0,127900.0,88900.0,1402500.0
2024-04-01,41,30,1222000.0,704300.0,434700.0,349000.0,1222000.0,1232500.0,976900.0,444300.0,517700.0,251800.0,260600.0,3232300.0
2024-04-01,42,20,411600.0,235600.0,143500.0,108700.0,411600.0,417000.0,249000.0,102300.0,176000.0,105300.0,85000.0,1434500.0
2024-04-01,43,80,1473100.0,724000.0,426900.0,351500.0,1473100.0,1402200.0,1098500.0,403300.0,749100.0,420200.0,261600.0,4318400.0
2024-04-01,44,30,2070000.0,946200.0,538300.0,420400.0,2070000.0,1931700.0,1328500.0,607900.0,1123800.0,540100.0,324700.0,4943100.0
2024-04-01,45,80,390000.0,214300.0,131600.0,113600.0,390000.0,391500.0,253900.0,91900.0,175700.0,84400.0,89700.0,938700.0
2024-04-01,46,80,211000.0,99000.0,65600.0,56700.0,211000.0,206900.0,131200.0,53600.0,112000.0,65200.0,43000.0,732100.0
2024-04-01,47,20,1362800.0,726400.0,410400.0,302000.0,1362800.0,1451900.0,970500.0,478000.0,636400.0,290200.0,245300.0,3348900.0
2024-04-01,48,80,578400.0,359500.0,239500.0,183000.0,578400.0,562400.0,462300.0,252300.0,218900.0,107600.0,132900.0,1380400.0
2024-04-01,49,70,427000.0,233800.0,137600.0,104800.0,427000.0,420600.0,267900.0,132900.0,193200.0,102000.0,82600.0,1413000.0
2024-04-01,50,40,1484800.0,822300.0,587900.0,507800.0,1484800.0,1449300.0,1051900.0,411700.0,662500.0,311900.0,393100.0,4751600.0
2024-04-01,51,30,1203500.0,631600.0,445000.0,345900.0,1203500.0,1272400.0,907500.0,436700.0,571900.0,305800.0,254500.0,2529400.0
2024-04-01,52,20,1779000.0,853700.0,575100.0,481800.0,1779000.0,1873700.0,1214700.0,525100.0,925300.0,477900.0,391900.0,5944000.0
2024-04-01,53,50,907200.0,558500.0,324700.0,271900.0,907200.0,921400.0,592700.0,274700.0,348700.0,169000.0,202100.0,2749800.0
2024-04-01,54,60,930800.0,529300.0,336300.0,272000.0,930800.0,958400.0,628100.0,326900.0,401500.0,210300.0,199600.0,2131400.0
2024-04-01,55,10,650600.0,405800.0,241800.0,187200.0,650600.0,672700.0,519000.0,260300.0,244800.0,112600.0,152100.0,2263100.0
2024-04-01,56,80,2540700.0,1386200.0,863200.0,724800.0,2540700.0,2579100.0,1943300.0,960100.0,1154500.0,587800.0,589900.0,7261100.0
2024-04-01,57,10,2413900.0,1208100.0,844700.0,724800.0,2413900.0,2328000.0,1708000.0,933900.0,1205800.0,549700.0,549900.0,7598300.0
2024-04-01,58,10,739200.0,393000.0,236500.0,200800.0,739200.0,735200.0,506000.0,239100.0,346200.0,158600.0,155000.0,1636100.0
2024-04-01,59,80,664000.0,404900.0,276300.0,240100.0,664000.0,682200.0,416400.0,180200.0,259100.0,134100.0,177200.0,1916000.0
2024-04-01,60,40,3073500.0,1579600.0,1042900.0,863600.0,3073500.0,2928900.0,2294800.0,845000.0,1493900.0,830500.0,676600.0,6540300.0
2024-04-01,61,70,3050600.0,1812500.0,1166500.0,825800.0,3050600.0,2910000.0,2034900.0,1066800.0,1238100.0,717400.0,608000.0,6762900.0
2024-04-01,62,10,2367700.0,1173700.0,837300.0,629600.0,2367700.0,2261900.0,1846100.0,1000700.0,1194000.0,537900.0,501500.0,4778800.0
2024-04-01,63,80,3213100.0,1939900.0,1358000.0,1008700.0,3213100.0,3253100.0,2233600.0,965000.0,1273200.0,588100.0,786800.0,7605600.0
2024-04-01,64,50,1778500.0,1083400.0,629900.0,447200.0,1778500.0,1740900.0,1118800.0,398800.0,695100.0,373100.0,349000.0,4440300.0
2024-04-01,65,20,374400.0,163000.0,94100.0,70700.0,374400.0,382800.0,277000.0,128700.0,211400.0,113000.0,57700.0,1169600.0
2024-04-01,66,60,15500.0,8000.0,4900.0,3800.0,15500.0,14600.0,10600.0,4900.0,7500.0,3700.0,2800.0,47100.0
2024-04-01,67,50,2976900.0,1625100.0,1086000.0,879800.0,2976900.0,2814100.0,2220600.0,1056600.0,1351800.0,808500.0,676000.0,9028900.0
2024-04-01,68,50,1985100.0,1145800.0,732500.0,643900.0,1985100.0,1944500.0,1242600.0,574700.0,839300.0,443100.0,504300.0,5436700.0
2024-04-01,69,30,2041400.0,1058900.0,582700.0,410400.0,2041400.0,2077300.0,1273000.0,661500.0,982500.0,560000.0,336500.0,5350600.0
2024-04-01,70,60,2706600.0,1455000.0,803000.0,591200.0,2706600.0,2623900.0,2051700.0,844400.0,1251600.0,658300.0,444800.0,5438100.0
2024-04-01,71,60,1820300.0,956400.0,682100.0,579600.0,1820300.0,1742300.0,1395700.0,745900.0,863900.0,450800.0,444800.0,3737700.0
2024-04-01,72,30,1435600.0,727000.0,506800.0,436500.0,1435600.0,1428100.0,1095100.0,586500.0,708600.0,324800.0,337000.0,4087700.0
2024-04-01,73,60,2580900.0,1499800.0,999700.0,843700.0,2580900.0,2721100.0,1731100.0,941600.0,1081100.0,532000.0,610100.0,8969700.0
2024-04-01,74,30,2870100.0,1583100.0,1081300.0,816900.0,2870100.0,3013900.0,2129500.0,861000.0,1287000.0,595900.0,659800.0,7339900.0
2024-04-01,75,50,712400.0,415700.0,255100.0,180300.0,712400.0,682700.0,440600.0,198800.0,296700.0,169100.0,146100.0,1589400.0
2024-04-01,76,60,550500.0,312900.0,213300.0,154800.0,550500.0,579200.0,420800.0,226200.0,237600.0,131000.0,113500.0,1699300.0
2024-04-01,77,80,3149100.0,1784300.0,982600.0,852700.0,3149100.0,3231600.0,2263800.0,831800.0,1364800.0,709700.0,617900.0,8757200.0
2024-04-01,78,50,180900.0,103900.0,72900.0,55200.0,180900.0,173100.0,118500.0,49000.0,77000.0,39700.0,40400.0,402300.0
2024-04-01,79,50,1081900.0,504300.0,321400.0,236900.0,1081900.0,1059200.0,718100.0,271700.0,577600.0,320900.0,177300.0,2561100.0
2024-04-01,80,20,295400.0,170000.0,106300.0,76900.0,295400.0,294200.0,217100.0,80600.0,125400.0,57400.0,58600.0,670100.0
2024-04-01,81,80,2460500.0,1196500.0,803100.0,659100.0,2460500.0,2472000.0,1955400.0,979900.0,1264000.0,657100.0,483200.0,7921000.0
2024-04-01,82,80,978000.0,508500.0,341100.0,267300.0,978000.0,941300.0,630600.0,329300.0,469500.0,254700.0,216900.0,2531200.0
2024-04-01,83,60,1922500.0,1137800.0,717700.0,547800.0,1922500.0,1912100.0,1219200.0,614000.0,784700.0,424300.0,401400.0,4141800.0
2024-04-01,84,20,533500.0,319100.0,191900.0,150300.0,533500.0,540300.0,345600.0,137800.0,214400.0,101600.0,115500.0,1119900.0
2024-04-01,85,40,3505800.0,2042900.0,1397000.0,1114800.0,3505800.0,3376300.0,2568100.0,938800.0,1462900.0,862600.0,866700.0,9570600.0
2024-04-01,86,80,2858300.0,1478000.0,857200.0,747500.0,2858300.0,2686100.0,1777100.0,911300.0,1380300.0,780800.0,566500.0,7835900.0
2024-04-01,87,10,824400.0,455600.0,295600.0,247100.0,824400.0,860200.0,619500.0,298700.0,368800.0,191000.0,185100.0,2410000.0
2024-04-01,88,80,1319000.0,612200.0,367900.0,310100.0,1319000.0,1352200.0,1033700.0,555400.0,706800.0,394200.0,251600.0,4597300.0
2024-04-01,89,10,4199100.0,2417600.0,1450600.0,1111800.0,4199100.0,4227800.0,2564100.0,1258100.0,1781500.0,1021000.0,840400.0,13822900.0
2024-04-01,90,10,883600.0,466000.0,305800.0,253200.0,883600.0,872000.0,607100.0,238100.0,417600.0,198800.0,185800.0,2503400.0
2024-04-01,91,60,1523900.0,673700.0,447300.0,323900.0,1523900.0,1432500.0,919100.0,454300.0,850200.0,444700.0,247400.0,5311300.0
2024-04-01,92,20,376000.0,214400.0,134500.0,113200.0,376000.0,381500.0,257600.0,99400.0,161600.0,85100.0,87800.0,1005800.0
2024-04-01,93,60,79300.0,39100.0,25300.0,21600.0,79300.0,76400.0,55500.0,24000.0,40200.0,21400.0,16300.0,275000.0
2024-04-01,94,80,718500.0,357900.0,238900.0,173300.0,718500.0,741800.0,572400.0,313000.0,360600.0,204400.0,132800.0,1521300.0
2024-04-01,95,20,57300.0,29500.0,21000.0,15000.0,57300.0,58400.0,43500.0,17900.0,27800.0,12700.0,11300.0,181500.0
2024-04-01,96,80,300200.0,165200.0,111500.0,86500.0,300200.0,319600.0,228000.0,93000.0,135000.0,61500.0,70300.0,937900.0
2024-04-01,97,50,876000.0,483300.0,312900.0,256000.0,876000.0,850500.0,654800.0,232800.0,392700.0,205300.0,187600.0,1853000.0
2024-04-01,98,50,193700.0,101700.0,70800.0,49700.0,193700.0,183200.0,123000.0,57600.0,92000.0,43500.0,38000.0,622100.0
2024-04-01,99,50,679400.0,347100.0,241800.0,184200.0,679400.0,639900.0,427400.0,229400.0,332300.0,157200.0,141800.0,2371400.0
2024-04-01,100,70,555300.0,299600.0,173300.0,139300.0,555300.0,581900.0,339200.0,136700.0,255700.0,146500.0,101000.0,1497100.0
2024-04-01,101,80,2030400.0,1002000.0,708200.0,525500.0,2030400.0,2082600.0,1376600.0,554100.0,1028400.0,544600.0,401200.0,4940300.0
2024-04-01,102,80,2067700.0,1069100.0,712100.0,503700.0,2067700.0,2188600.0,1504200.0,814100.0,998600.0,514000.0,408900.0,6797600.0
2024-04-01,103,60,1906600.0,1074200.0,710300.0,547200.0,1906600.0,1979500.0,1429600.0,710300.0,832400.0,448100.0,404700.0,4778100.0
2024-04-01,104,30,605400.0,322200.0,222800.0,156400.0,605400.0,571300.0,375800.0,165000.0,283200.0,136800.0,117000.0,1386100.0
2024-04-01,105,10,689200.0,328100.0,230300.0,170200.0,689200.0,698800.0,430300.0,233000.0,361100.0,167200.0,132800.0,1767100.0
2024-04-01,106,30,639200.0,378800.0,238400.0,207100.0,639200.0,651600.0,501500.0,203200.0,260400.0,133900.0,167800.0,2016600.0
2024-04-01,107,60,1942300.0,1075100.0,733300.0,563800.0,1942300.0,1896800.0,1188700.0,643200.0,867200.0,424700.0,430800.0,5317200.0
2024-04-01,108,40,2185300.0,1105500.0,635100.0,532400.0,2185300.0,2099100.0,1592400.0,848000.0,1079800.0,601800.0,388800.0,4609600.0
2024-04-01,109,50,386200.0,186200.0,123100.0,86200.0,386200.0,361200.0,261900.0,99600.0,200000.0,99900.0,65400.0,774500.0
2024-04-01,110,80,2949400.0,1474100.0,1006500.0,846800.0,2949400.0,2966000.0,1771600.0,958100.0,1475300.0,844900.0,650500.0,8408300.0
2024-04-01,111,60,834100.0,480400.0,315900.0,275700.0,834100.0,786300.0,589600.0,319700.0,353700.0,163400.0,211200.0,2627200.0
2024-04-01,112,40,1032700.0,517700.0,342900.0,258500.0,1032700.0,1016800.0,641700.0,313000.0,515000.0,269300.0,209000.0,2743900.0
2024-05-01,1,40,865400.0,470100.0,338200.0,251300.0,865400.0,851900.0,656400.0,314200.0,395300.0,207500.0,205200.0,2784600.0
2024-05-01,2,10,585300.0,318700.0,214300.0,165700.0,585300.0,561700.0,427700.0,194400.0,266600.0,157600.0,133700.0,1641700.0
2024-05-01,3,40,219400.0,116100.0,76800.0,60300.0,219400.0,232200.0,133600.0,65500.0,103300.0,48500.0,44500.0,455200.0
2024-05-01,4,50,867500.0,500300.0,325400.0,275700.0,867500.0,819700.0,606800.0,309400.0,367200.0,177400.0,220700.0,2289600.0
2024-05-01,5,70,273300.0,129700.0,83400.0,63200.0,273300.0,291100.0,175600.0,63100.0,143600.0,68400.0,45900.0,658900.0
2024-05-01,6,70,91000.0,51100.0,31900.0,27600.0,91000.0,85100.0,56400.0,29300.0,39900.0,21600.0,22000.0,184100.0
2024-05-01,7,80,238000.0,123800.0,70000.0,57200.0,238000.0,250900.0,162600.0,83200.0,114200.0,64600.0,45100.0,549600.0
2024-05-01,8,50,2672400.0,1519100.0,880600.0,726100.0,2672400.0,2708400.0,1986800.0,938600.0,1153300.0,534200.0,582800.0,6552200.0
2024-05-01,9,70,126300.0,73900.0,53000.0,46400.0,126300.0,128400.0,97600.0,53400.0,52400.0,27600.0,35600.0,371300.0
2024-05-01,10,40,1611200.0,861600.0,495700.0,422300.0,1611200.0,1704000.0,1127000.0,430500.0,749600.0,441100.0,306300.0,4102600.0
2024-05-01,11,40,820200.0,411000.0,288200.0,225200.0,820200.0,774800.0,500700.0,229100.0,409200.0,193800.0,162800.0,2273900.0
2024-05-01,12,20,717500.0,401900.0,243300.0,179000.0,717500.0,735300.0,477200.0,241400.0,315600.0,157500.0,130600.0,2229000.0
2024-05-01,13,40,2845700.0,1789800.0,1162400.0,825000.0,2845700.0,2820100.0,1830400.0,863700.0,1055900.0,503400.0,624800.0,7645300.0
2024-05-01,14,40,2488800.0,1551800.0,887000.0,731400.0,2488800.0,2335400.0,1561200.0,812300.0,937000.0,486100.0,539100.0,6260200.0
2024-05-01,15,50,547000.0,307800.0,201300.0,147100.0,547000.0,583000.0,421700.0,154900.0,239200.0,138400.0,113100.0,1910900.0
2024-05-01,16,80,3591500.0,1766300.0,1192500.0,887700.0,3591500.0,3504700.0,2571100.0,1358500.0,1825200.0,983400.0,652400.0,10273700.0
2024-05-01,17,10,478300.0,305900.0,192700.0,161500.0,478300.0,447100.0,337800.0,150600.0,172400.0,98200.0,129500.0,1281200.0
2024-05-01,18,40,134000.0,81000.0,54600.0,47600.0,134000.0,127100.0,88300.0,42300.0,53000.0,24600.0,36600.0,329300.0
2024-05-01,19,80,480100.0,287200.0,164700.0,136100.0,480100.0,458900.0,371700.0,176700.0,192900.0,107200.0,98000.0,1412000.0
2024-05-01,20,70,2248400.0,1283900.0,870500.0,718700.0,2248400.0,2283800.0,1607700.0,629300.0,964500.0,533100.0,562100.0,5629000.0
2024-05-01,21,10,674000.0,387300.0,271500.0,195500.0,674000.0,661300.0,487900.0,206400.0,286700.0,136600.0,151700.0,1415700.0
2024-05-01,22,40,162500.0,100800.0,57400.0,45100.0,162500.0,172500.0,116400.0,63100.0,61700.0,29700.0,35800.0,380000.0
2024-05-01,23,60,2143600.0,1188100.0,664500.0,509700.0,2143600.0,2129300.0,1501100.0,774400.0,955500.0,497400.0,394100.0,6941100.0
2024-05-01,24,50,3526600.0,1859500.0,1321600.0,1117500.0,3526600.0,3744300.0,2162200.0,1142500.0,1667100.0,864700.0,813600.0,11803200.0
2024-05-01,25,50,553900.0,289400.0,193500.0,152700.0,553900.0,583000.0,390000.0,185400.0,264500.0,130700.0,124700.0,1557700.0
2024-05-01,26,30,245100.0,130700.0,86200.0,64900.0,245100.0,230100.0,189800.0,75200.0,114400.0,67700.0,50900.0,641600.0
2024-05-01,27,60,2264200.0,1190300.0,761900.0,608500.0,2264200.0,2250900.0,1615400.0,855600.0,1073900.0,532600.0,486100.0,5298600.0
2024-05-01,28,60,2463800.0,1529700.0,933200.0,729800.0,2463800.0,2348700.0,1933700.0,952100.0,934100.0,460300.0,596500.0,8029500.0
2024-05-01,29,30,639100.0,362100.0,218600.0,158000.0,639100.0,617700.0,407000.0,188200.0,277000.0,126100.0,118800.0,1607800.0
2024-05-01,30,60,2502600.0,1467700.0,882500.0,764000.0,2502600.0,2469200.0,1751500.0,664000.0,1034900.0,536800.0,574500.0,5021300.0
2024-05-01,31,60,474400.0,268300.0,190600.0,167100.0,474400.0,479300.0,298600.0,138300.0,206100.0,120800.0,127700.0,1439200.0
2024-05-01,32,80,166100.0,82000.0,49400.0,38200.0,166100.0,174000.0,114500.0,42200.0,84100.0,38500.0,30000.0,477600.0
2024-05-01,33,40,1677200.0,933400.0,648200.0,532700.0,1677200.0,1784700.0,1333700.0,572000.0,743800.0,389400.0,415700.0,4641400.0
2024-05-01,34,10,281200.0,143100.0,89100.0,68600.0,281200.0,262000.0,188100.0,77400.0,138100.0,71400.0,53200.0,653400.0
2024-05-01,35,80,725500.0,434900.0,298800.0,261300.0,725500.0,717800.0,565400.0,213700.0,290600.0,156400.0,190400.0,1677100.0
2024-05-01,36,80,886700.0,565400.0,403300.0,337200.0,886700.0,835600.0,604600.0,322200.0,321300.0,164600.0,261500.0,2718100.0
2024-05-01,37,30,516200.0,268400.0,172900.0,122300.0,516200.0,539800.0,395900.0,162600.0,247800.0,132300.0,93700.0,1053200.0
2024-05-01,38,10,1067100.0,494300.0,342000.0,268500.0,1067100.0,1090100.0,830800.0,360100.0,572800.0,300000.0,211800.0,2526000.0
2024-05-01,39,20,1772500.0,874200.0,569800.0,436000.0,1772500.0,1767700.0,1218100.0,489200.0,898300.0,496700.0,356400.0,5720600.0
2024-05-01,40,60,1110200.0,689000.0,409300.0,329400.0,1110200.0,1055200.0,768500.0,375500.0,421200.0,212100.0,238900.0,2821800.0
2024-05-01,41,60,715300.0,369400.0,262000.0,207600.0,715300.0,742000.0,455400.0,168000.0,345900.0,194700.0,160800.0,2366700.0
2024-05-01,42,50,757100.0,413600.0,234200.0,188400.0,757100.0,791400.0,456200.0,206900.0,343500.0,173800.0,144800.0,1900700.0
2024-05-01,43,30,1090800.0,556200.0,384500.0,324200.0,1090800.0,1099800.0,804900.0,435000.0,534600.0,308400.0,256500.0,3330600.0
2024-05-01,44,20,3152100.0,1851900.0,1276300.0,1105500.0,3152100.0,3143100.0,2087700.0,882100.0,1300200.0,744400.0,894300.0,9130000.0
2024-05-01,45,60,447300.0,276100.0,190100.0,140700.0,447300.0,469600.0,281100.0,111100.0,171200.0,80300.0,103100.0,947300.0
2024-05-01,46,20,374600.0,181300.0,113000.0,83100.0,374600.0,350100.0,274200.0,128500.0,193300.0,100600.0,67400.0,773500.0
2024-05-01,47,50,291400.0,158600.0,112000.0,82500.0,291400.0,307800.0,185600.0,78000.0,132800.0,61600.0,66400.0,994500.0
2024-05-01,48,60,447700.0,224900.0,151500.0,112600.0,447700.0,452100.0,277500.0,129200.0,222800.0,100700.0,83500.0,1024000.0
2024-05-01,49,50,1057100.0,617300.0,441700.0,317000.0,1057100.0,1014800.0,740900.0,364200.0,439800.0,222100.0,246900.0,2811400.0
2024-05-01,50,20,890500.0,474400.0,295100.0,233900.0,890500.0,879000.0,669900.0,276600.0,416100.0,216300.0,180600.0,2443300.0
2024-05-01,51,60,1116600.0,671500.0,406800.0,293200.0,1116600.0,1082800.0,804000.0,331600.0,445100.0,265500.0,224100.0,3161000.0
2024-05-01,52,50,3435600.0,1914800.0,1326900.0,1042400.0,3435600.0,3521800.0,2184600.0,1201000.0,1520800.0,796500.0,761500.0,9128700.0
2024-05-01,53,20,660100.0,338000.0,219800.0,157900.0,660100.0,699400.0,525200.0,190600.0,322100.0,192100.0,119000.0,1909300.0
2024-05-01,54,70,993400.0,517700.0,328700.0,275300.0,993400.0,1030400.0,714000.0,357900.0,475700.0,271200.0,224200.0,2517400.0
2024-05-01,55,70,709900.0,415400.0,260600.0,188200.0,709900.0,708800.0,458700.0,247000.0,294500.0,133800.0,149400.0,2304000.0
2024-05-01,56,80,624700.0,378300.0,251700.0,183100.0,624700.0,635400.0,386900.0,141300.0,246400.0,138700.0,145900.0,1992200.0
2024-05-01,57,40,1689300.0,953600.0,566900.0,431900.0,1689300.0,1774400.0,1198300.0,647700.0,735700.0,334600.0,329600.0,5697000.0
2024-05-01,58,70,1444000.0,775600.0,487200.0,343900.0,1444000.0,1455500.0,1114900.0,457800.0,668400.0,371600.0,264500.0,3179300.0
2024-05-01,59,70,2414200.0,1369000.0,867100.0,693400.0,2414200.0,2427500.0,1675400.0,774800.0,1045200.0,494800.0,503100.0,5782200.0
2024-05-01,60,70,2909800.0,1735300.0,972500.0,784100.0,2909800.0,2758300.0,1959100.0,1002900.0,1174500.0,631400.0,624600.0,8548200.0
2024-05-01,61,70,865700.0,417600.0,258900.0,183900.0,865700.0,834700.0,560000.0,231000.0,448100.0,207400.0,145100.0,2859800.0
2024-05-01,62,20,1912300.0,954600.0,531100.0,434700.0,1912300.0,1891500.0,1344300.0,583700.0,957700.0,433900.0,333400.0,3888400.0
2024-05-01,63,60,2605800.0,1491800.0,845300.0,666000.0,2605800.0,2675400.0,1670800.0,750800.0,1114000.0,636900.0,524000.0,5862900.0
2024-05-01,64,50,1288700.0,802900.0,528300.0,462400.0,1288700.0,1212100.0,992400.0,389800.0,485800.0,237900.0,346700.0,3686000.0
2024-05-01,65,40,548600.0,307900.0,200300.0,150100.0,548600.0,553700.0,387400.0,168700.0,240700.0,120900.0,109200.0,1775100.0
2024-05-01,66,50,82500.0,48100.0,29800.0,22200.0,82500.0,82700.0,60600.0,27800.0,34400.0,20000.0,17400.0,228900.0
2024-05-01,67,30,3794500.0,1727400.0,1168000.0,915800.0,3794500.0,4026700.0,2681000.0,1267800.0,2067100.0,1168700.0,699100.0,10811200.0
2024-05-01,68,10,2119000.0,1085800.0,641600.0,535300.0,2119000.0,2197800.0,1629100.0,703900.0,1033200.0,598300.0,434200.0,6252900.0
2024-05-01,69,70,2429500.0,1373500.0,815300.0,658900.0,2429500.0,2397500.0,1512900.0,587600.0,1056000.0,514100.0,528900.0,6550500.0
2024-05-01,70,70,3277300.0,2000900.0,1154700.0,836600.0,3277300.0,3166400.0,2493100.0,1201000.0,1276400.0,608100.0,673700.0,11292500.0
2024-05-01,71,80,382600.0,167800.0,101200.0,76300.0,382600.0,359200.0,302600.0,160200.0,214800.0,118300.0,61700.0,993000.0
2024-05-01,72,30,810400.0,378600.0,268300.0,213000.0,810400.0,847700.0,640200.0,343300.0,431800.0,210600.0,172200.0,1910200.0
2024-05-01,73,20,1529000.0,787700.0,485500.0,405300.0,1529000.0,1472500.0,1046700.0,396500.0,741300.0,353100.0,331100.0,4065900.0
2024-05-01,74,50,858100.0,478900.0,340600.0,257800.0,858100.0,848900.0,632000.0,343000.0,379200.0,220700.0,209800.0,2183400.0
2024-05-01,75,60,828700.0,351600.0,229600.0,195500.0,828700.0,847500.0,653200.0,318900.0,477100.0,271100.0,145400.0,2344500.0
2024-05-01,76,50,458500.0,261100.0,167300.0,124200.0,458500.0,454800.0,275800.0,149500.0,197400.0,116300.0,100800.0,1123900.0
2024-05-01,77,40,2289500.0,1060800.0,748600.0,609100.0,2289500.0,2411100.0,1724800.0,743800.0,1228700.0,559200.0,491300.0,7406100.0
2024-05-01,78,80,1097100.0,578600.0,351000.0,272400.0,1097100.0,1161400.0,680300.0,259900.0,518500.0,253600.0,197900.0,2886800.0
2024-05-01,79,60,3670700.0,1981300.0,1305700.0,957200.0,3670700.0,3641600.0,2673100.0,937200.0,1689400.0,810900.0,718400.0,10511800.0
2024-05-01,80,20,168000.0,82300.0,56000.0,45700.0,168000.0,159300.0,120800.0,52200.0,85700.0,50600.0,35000.0,556100.0
2024-05-01,81,30,1842700.0,908800.0,550400.0,413200.0,1842700.0,1735500.0,1241100.0,532100.0,933900.0,473100.0,332000.0,5262000.0
2024-05-01,82,10,597700.0,343800.0,225700.0,194800.0,597700.0,637400.0,382300.0,187400.0,253900.0,120700.0,148100.0,1579900.0
2024-05-01,83,50,975600.0,496000.0,352700.0,254300.0,975600.0,1005500.0,670300.0,357900.0,479600.0,248500.0,200200.0,2124600.0
2024-05-01,84,40,398200.0,223400.0,133000.0,111000.0,398200.0,391600.0,273300.0,106900.0,174800.0,84300.0,89100.0,1230500.0
2024-05-01,85,40,2909400.0,1368800.0,759500.0,665100.0,2909400.0,2801700.0,2008100.0,802600.0,1540600.0,828000.0,521900.0,6193000.0
2024-05-01,86,80,1604300.0,862200.0,532500.0,393100.0,1604300.0,1578100.0,1098400.0,515600.0,742100.0,342100.0,304900.0,3334000.0
2024-05-01,87,40,3431900.0,1850300.0,1313100.0,1147800.0,3431900.0,3479100.0,2572700.0,923900.0,1581600.0,771900.0,897500.0,8421100.0
2024-05-01,88,70,2128700.0,960700.0,535100.0,391800.0,2128700.0,2030300.0,1487000.0,621300.0,1168000.0,607600.0,285600.0,6525300.0
2024-05-01,89,70,1529200.0,822100.0,588900.0,465100.0,1529200.0,1630500.0,1003500.0,423600.0,707100.0,363800.0,376900.0,3662200.0
2024-05-01,90,50,1627300.0,777500.0,469300.0,412500.0,1627300.0,1687400.0,1025600.0,533900.0,849800.0,466200.0,329900.0,3384500.0
2024-05-01,91,30,401500.0,227300.0,135100.0,111700.0,401500.0,397900.0,320800.0,171800.0,174200.0,79500.0,84400.0,1230000.0
2024-05-01,92,80,947300.0,480100.0,334800.0,241800.0,947300.0,893400.0,732900.0,283000.0,467200.0,222000.0,186400.0,2282200.0
2024-05-01,93,40,22800.0,12300.0,7600.0,5400.0,22800.0,23700.0,16800.0,8900.0,10500.0,4800.0,4300.0,68900.0
2024-05-01,94,70,815300.0,413800.0,286500.0,208500.0,815300.0,767500.0,624600.0,301000.0,401500.0,208000.0,170000.0,2357300.0
2024-05-01,95,10,84100.0,48700.0,34700.0,26300.0,84100.0,86800.0,62800.0,34000.0,35400.0,19000.0,19500.0,174300.0
2024-05-01,96,50,236700.0,130800.0,84100.0,68000.0,236700.0,223200.0,154100.0,61300.0,105900.0,59900.0,51700.0,480700.0
2024-05-01,97,40,1545100.0,839200.0,553900.0,482900.0,1545100.0,1470300.0,1019300.0,520100.0,705900.0,395600.0,392200.0,5184700.0
2024-05-01,98,30,286300.0,151500.0,96500.0,76100.0,286300.0,301700.0,199100.0,92100.0,134800.0,69200.0,60500.0,920900.0
2024-05-01,99,30,1127500.0,680000.0,433300.0,379200.0,1127500.0,1155400.0,822500.0,405300.0,447500.0,263800.0,293000.0,3349600.0
2024-05-01,100,20,608600.0,357900.0,245600.0,185200.0,608600.0,649900.0,448500.0,183900.0,250700.0,122200.0,141300.0,1736200.0
2024-05-01,101,20,597800.0,326300.0,202400.0,158600.0,597800.0,616200.0,455900.0,192000.0,271500.0,146000.0,126400.0,1210200.0
2024-05-01,102,80,1170700.0,633900.0,353500.0,273900.0,1170700.0,1204200.0,775900.0,383900.0,536800.0,302500.0,209500.0,3760000.0
2024-05-01,103,60,1365600.0,763400.0,547300.0,408700.0,1365600.0,1398800.0,937800.0,331600.0,602200.0,306700.0,294800.0,4074500.0
2024-05-01,104,80,785100.0,422400.0,275500.0,217000.0,785100.0,798100.0,624000.0,263400.0,362700.0,199900.0,171200.0,2035400.0
2024-05-01,105,50,702700.0,390800.0,222400.0,156300.0,702700.0,749000.0,542300.0,212500.0,311900.0,170700.0,122700.0,1864700.0
2024-05-01,106,40,481700.0,253100.0,159600.0,112300.0,481700.0,459200.0,303700.0,149000.0,228600.0,135900.0,86200.0,1584600.0
2024-05-01,107,40,1630600.0,786800.0,485100.0,368700.0,1630600.0,1539900.0,1254800.0,547500.0,843800.0,432300.0,283700.0,4676500.0
2024-05-01,108,50,553600.0,302000.0,196400.0,159100.0,553600.0,567400.0,422600.0,189100.0,251600.0,140200.0,123000.0,1457600.0
2024-05-01,109,60,474200.0,208800.0,129600.0,101800.0,474200.0,473900.0,373600.0,156700.0,265400.0,147200.0,73500.0,1153300.0
2024-05-01,110,40,2879000.0,1603800.0,942000.0,813500.0,2879000.0,2814200.0,2074100.0,1075400.0,1275200.0,699500.0,596400.0,7025000.0
2024-05-01,111,70,1031100.0,581100.0,392200.0,330700.0,1031100.0,1074400.0,792800.0,376100.0,450000.0,221600.0,262900.0,3093900.0
